pk_customerkey;costumer_name;birth_date;marital_status;gender;yearly_income;number_children_at_home;occupation;number_cars_owned;address_line;phone;fk_date_first_purchase
22350;Riley Powell;06/06/1976;M;F;30000;0;Skilled Manual;2;6516 Beauer Lane;986-555-0185;20190421
22351;Sarah Davis;12/09/1976;M;F;30000;0;Skilled Manual;2;P. O. Box 1053;112-555-0188;20181221
22352;Elizabeth Moore;05/12/1977;M;F;30000;0;Skilled Manual;2;1439 Springvale Court;992-555-0131;20190310
22353;Amanda Allen;07/03/1977;M;F;30000;0;Skilled Manual;2;8702 Nightingale Drive;364-555-0150;20190121
22354;Sara King;03/03/1977;M;F;30000;0;Skilled Manual;2;2270 Gill Dr.;428-555-0136;20190107
22355;Logan Jones;27/04/1977;M;M;30000;0;Skilled Manual;2;7860 Banbury Loop;480-555-0159;20181206
22356;Charles Ward;26/02/1977;M;M;30000;0;Skilled Manual;2;4779 Scenic Dr.;460-555-0140;20190729
22357;Justin Lal;20/01/1977;M;M;30000;0;Skilled Manual;2;4169 Deercreek Ln;173-555-0176;20190717
22358;Sydney Butler;08/08/1977;M;F;40000;0;Clerical;1;2648 Hillcrest;771-555-0180;20181123
22359;Ethan Lee;26/10/1978;S;M;40000;0;Clerical;1;9947 Buskirk Avenue;706-555-0191;20181104
22360;Caleb Collins;13/01/1978;S;M;40000;0;Clerical;1;1426 Waterfall Way;462-555-0162;20190128
22361;Nathan White;21/10/1978;M;M;40000;0;Clerical;1;6577 La Canada;861-555-0137;20181225
22362;Austin Russell;13/11/1978;M;M;80000;0;Skilled Manual;0;9641 M St.;256-555-0186;20190313
22363;Faith Diaz;21/04/1978;S;F;80000;0;Skilled Manual;0;8831 Lemonwood Drive;887-555-0115;20181228
22364;Katherine Jenkins;20/09/1978;M;F;80000;0;Skilled Manual;0;7906 Clayburn Road;428-555-0132;20190119
22365;Sebastian Richardson;02/03/1978;M;M;80000;0;Skilled Manual;0;339 Norcross Lane;347-555-0164;20180811
22366;Logan Henderson;16/07/1978;M;M;80000;0;Skilled Manual;0;1695 Valley High Dr;154-555-0134;20190207
22367;Jasmine Griffin;13/10/1978;S;F;80000;0;Skilled Manual;0;805 Willow Lane;519-555-0199;20181028
22368;Edward Ross;26/03/1979;S;M;40000;0;Clerical;1;2321 Wilson Ln.;535-555-0118;20180923
22369;Louis Deng;05/05/1979;M;M;60000;0;Skilled Manual;0;7745 Relis Valley Road;824-555-0117;20181213
22370;Carol Patterson;11/05/1979;S;F;60000;0;Skilled Manual;0;3974 Diver Way;257-555-0139;20190628
22371;Blake Powell;14/10/1992;S;M;50000;0;Skilled Manual;0;8764 Mt. Pisgah;565-555-0115;20190129
22372;Melanie Perry;25/08/1992;S;F;50000;0;Skilled Manual;0;9982 Fawn Glen Circle;936-555-0151;20180908
22373;Gabrielle Bell;24/09/1993;S;F;40000;0;Skilled Manual;0;4068 Camelback Road;123-555-0110;20161221
22374;Luke Patterson;04/03/1993;M;M;40000;0;Skilled Manual;0;6381 Cardinal;560-555-0134;20180928
22375;Jasmine Williams;26/09/1993;S;F;40000;0;Skilled Manual;0;7763 Folson Drive;690-555-0185;20190315
22376;Marcus Martin;18/03/1992;S;M;50000;0;Skilled Manual;0;5690 Morgan Territory Rd;338-555-0113;20181216
22377;Roger Zeng;12/03/1987;S;M;10000;0;Manual;0;1, rue Pierre-Demoulin;1 (11) 500 555-0165;20190415
22378;Rebekah Malhotra;14/02/1982;S;F;10000;0;Manual;0;38, chaussée de Tournai;1 (11) 500 555-0180;20181010
22379;Fernando Hayes;17/07/1982;S;M;10000;0;Manual;0;98, rue Marbeuf;1 (11) 500 555-0161;20190502
22380;Brendan Nath;23/08/1982;S;M;10000;0;Manual;0;Räuscherweg 193;1 (11) 500 555-0188;20181005
22381;Hunter Patterson;23/03/1982;M;M;10000;0;Manual;0;Galeriestr 229;1 (11) 500 555-0182;20181119
22382;Bethany Xu;26/11/1982;S;F;20000;0;Clerical;0;539 Rolling Green Circle;1 (11) 500 555-0114;20190712
22383;Devin Jenkins;21/02/1982;M;M;20000;0;Clerical;0;8548 Sony Hill Circle;1 (11) 500 555-0114;20190202
22384;Paige Sanchez;27/09/1981;S;F;10000;0;Manual;0;Heiderweg 4982;1 (11) 500 555-0185;20181227
22385;Misty Lal;15/12/1981;M;F;20000;0;Clerical;0;2184 Vallejo;1 (11) 500 555-0110;20190314
22386;Jerome Gill;15/03/1955;M;M;20000;0;Clerical;0;Reiherweg 4164;1 (11) 500 555-0132;20190323
22387;Audrey Romero;19/11/1956;M;F;20000;0;Clerical;0;Kulmer Straße 566;1 (11) 500 555-0119;20190417
22388;Bradley Beck;16/05/1956;M;M;20000;0;Clerical;0;8566 Beatrice Rd.;1 (11) 500 555-0155;20180926
22389;Edwin Luo;15/09/1977;M;M;20000;0;Clerical;0;Waldstr 992;1 (11) 500 555-0192;20190715
22390;Kelvin Zheng;02/02/1977;M;M;20000;0;Clerical;0;Residenz Straße 644;1 (11) 500 555-0115;20190114
22391;Angela Watson;05/06/1974;M;F;10000;0;Manual;1;Essener Straße 326;1 (11) 500 555-0122;20190618
22392;Bailey Gray;14/05/1974;M;F;10000;0;Manual;1;505, quai Paul Doumer;1 (11) 500 555-0130;20181207
22393;Chelsea Perez;16/03/1974;S;F;10000;0;Manual;1;Haberstr 18;1 (11) 500 555-0130;20180721
22394;Meagan Suri;06/06/1957;S;F;20000;0;Clerical;0;2, rue Villedo;1 (11) 500 555-0187;20190728
22395;Jermaine Patel;25/05/1958;S;M;20000;0;Clerical;0;2822 Bluejay Dr.;1 (11) 500 555-0179;20181202
22396;Rebekah Patel;28/08/1961;S;F;30000;0;Clerical;0;7669 Alpine Dr.;1 (11) 500 555-0118;20190211
22397;Marie Patel;05/08/1962;M;F;10000;0;Manual;1;1234, rue Saint-Lazare;1 (11) 500 555-0140;20181129
22398;Sheila Moreno;12/03/1962;M;F;20000;0;Manual;0;Räuscherweg 292;1 (11) 500 555-0153;20180730
22399;Arthur Fernandez;06/01/2000;S;M;10000;0;Manual;1;113 Gordon Ct.;1 (11) 500 555-0142;20171118
22400;Ruben Martin;19/05/2000;M;M;10000;0;Manual;1;4070 Lacorso Drive;1 (11) 500 555-0112;20171101
22401;Ian Price;08/01/2000;M;M;10000;0;Manual;1;5979 Leisure Lane;1 (11) 500 555-0134;20171118
22402;Clarence Xie;10/09/2000;M;M;10000;0;Manual;1;5749 Esperanza;1 (11) 500 555-0132;20171111
22403;Cedric Beck;21/02/1999;M;M;10000;0;Manual;1;7350 Pine;1 (11) 500 555-0131;20181106
22404;Margaret Xu;06/11/2000;S;F;10000;0;Manual;1;6854 Veale Ave.;1 (11) 500 555-0134;20171129
22405;Leonard Becker;21/09/1998;M;M;10000;0;Manual;1;5424 Bel Air Drive;1 (11) 500 555-0111;20181108
22406;Kelvin Shen;12/11/1997;M;M;10000;0;Manual;2;3098 Seabourne Ct;1 (11) 500 555-0131;20171128
22407;Carolyn Gonzalez;19/10/1999;M;F;10000;1;Manual;0;6857 La Salle Ct;1 (11) 500 555-0113;20171120
22408;Clarence Shan;06/09/1999;S;M;10000;1;Manual;0;647 Newport Drive;1 (11) 500 555-0121;20171111
22409;Candace Madan;15/08/1999;S;F;20000;0;Clerical;0;1488 Guadalupe;1 (11) 500 555-0115;20171122
22410;Cassandra Arthur;16/08/1998;S;F;20000;0;Clerical;0;5790 Ponderosa Drive;1 (11) 500 555-0111;20171106
22411;Amy He;05/11/1998;S;F;20000;0;Clerical;0;2100 Linton Terr;1 (11) 500 555-0116;20171125
22412;Drew Andersen;04/10/1997;M;M;20000;0;Clerical;0;6308 Broadway Street;1 (11) 500 555-0190;20171101
22413;Kristi Diaz;27/12/1963;M;F;20000;0;Manual;0;5, rue Montcalm;1 (11) 500 555-0121;20190625
22414;Eugene Wu;08/08/1963;S;M;20000;0;Manual;1;Lützowplatz 28;1 (11) 500 555-0187;20180712
22415;Natalie Phillips;16/01/1963;S;F;30000;0;Clerical;0;Moritzstr 1;1 (11) 500 555-0111;20180711
22416;Tabitha Romero;03/10/1963;M;F;30000;0;Clerical;0;416 Tupelo Drive;1 (11) 500 555-0119;20190207
22417;Shaun Goel;10/11/1981;M;M;20000;1;Manual;0;87, rue Lafayette;1 (11) 500 555-0139;20190319
22418;Jacob Smith;26/08/1981;M;M;30000;0;Clerical;0;2433 Bailey Road;1 (11) 500 555-0152;20190210
22419;Damien Xu;03/05/1979;S;M;10000;1;Manual;1;499, rue de la Comédie;1 (11) 500 555-0119;20190327
22420;Richard Moore;28/10/1979;S;M;10000;1;Manual;1;82, avenue des Ternes;1 (11) 500 555-0113;20181130
22421;Barbara Sharma;11/10/1979;S;F;20000;0;Manual;1;1242 Frayne Lane;1 (11) 500 555-0115;20181208
22422;Nichole Black;05/12/1979;M;F;30000;0;Clerical;0;9711 Contra Costa Blvd.;1 (11) 500 555-0185;20190321
22423;Byron Hernandez;15/02/1978;S;M;20000;0;Manual;1;1555, rue des Pyrenees;1 (11) 500 555-0118;20181214
22424;Edwin Rai;21/04/1978;S;M;20000;0;Manual;1;8, avenue de Norvege;1 (11) 500 555-0163;20181009
22425;Roy Sullivan;07/10/1978;S;M;20000;0;Manual;1;22, rue Jean Mermoz;1 (11) 500 555-0169;20190426
22426;Heather Zhu;11/08/1980;M;F;30000;0;Clerical;0;51, rue Henri Gagnon;1 (11) 500 555-0199;20181228
22427;Willie Sharma;15/04/1980;S;M;30000;0;Clerical;0;6286 Mt. Sequoia Ct.;1 (11) 500 555-0149;20190301
22428;Destiny Smith;26/09/1980;S;F;30000;0;Clerical;0;9643 Willow Pass Road;1 (11) 500 555-0114;20190325
22429;Jesse Reed;14/11/1980;M;M;30000;0;Clerical;0;4216 Seaview Ave.;1 (11) 500 555-0192;20190303
22430;Brad Chande;05/03/1980;S;M;40000;0;Clerical;0;70, rue de Linois;1 (11) 500 555-0164;20180701
22431;Marie Dominguez;08/06/1990;S;F;10000;1;Manual;1;811, avenue Reille;1 (11) 500 555-0110;20180907
22432;Bridget Xie;11/08/1990;S;F;10000;2;Manual;0;Buergermeister-ulrich-str 2999;1 (11) 500 555-0181;20180709
22433;Miguel Hill;15/08/1990;S;M;20000;0;Manual;1;934 Acardia Pl;1 (11) 500 555-0118;20190302
22434;Billy Schmidt;01/09/1990;S;M;20000;0;Manual;1;6797 Almondtree Circle;1 (11) 500 555-0143;20190420
22435;Ross Navarro;22/06/1989;S;M;10000;2;Manual;0;21, place Beaubernard;1 (11) 500 555-0189;20181118
22436;Roger Raji;23/09/1990;S;M;30000;0;Clerical;0;Dunckerstr 1835;1 (11) 500 555-0179;20180719
22437;Trisha Zheng;27/01/1990;S;F;40000;0;Clerical;0;6061 St. Paul Way;1 (11) 500 555-0176;20190220
22438;Casey Jiménez;10/06/1989;S;M;20000;0;Manual;1;2, rue de la Cavalerie;1 (11) 500 555-0194;20181207
22439;Tracy Raji;02/01/1989;M;F;30000;0;Clerical;0;8037 St. Francis St.;1 (11) 500 555-0182;20190428
22440;Robyn Sanz;20/05/1989;S;F;30000;0;Clerical;0;76, avenue de Villiers;1 (11) 500 555-0123;20181220
22441;Andrea Torres;20/02/1989;S;F;30000;0;Clerical;0;Herzogstr 2998;1 (11) 500 555-0112;20180727
22442;Trisha Sun;14/06/1989;S;F;30000;0;Clerical;0;2877, rue des Ecoles;1 (11) 500 555-0165;20190429
22443;Marvin Suarez;03/08/1989;S;M;30000;0;Clerical;0;99, rue de Cambrai;1 (11) 500 555-0111;20181204
22444;Colin Xie;27/02/1989;S;M;40000;0;Clerical;0;Hans-Rosenthal-Platz 4243;1 (11) 500 555-0139;20190504
22445;Diane Suarez;03/04/1989;S;F;40000;0;Clerical;0;1009, rue des Bouchers;1 (11) 500 555-0133;20180728
22446;Jake Wu;20/10/1989;S;M;40000;0;Clerical;0;7522 Santa Ana Drive;1 (11) 500 555-0122;20190320
22447;Tara Shan;13/04/1989;M;F;40000;0;Clerical;0;Waldstr 12;1 (11) 500 555-0177;20190511
22448;Cindy Weber;10/10/1989;S;F;40000;0;Clerical;0;8344, rue de la Centenaire;1 (11) 500 555-0169;20180825
22449;Heather He;16/04/1989;M;F;40000;0;Clerical;0;11, rue Henri Gagnon;1 (11) 500 555-0137;20180828
22450;Audrey Alvarez;24/02/1989;M;F;50000;0;Skilled Manual;0;Erlenweg 2624;1 (11) 500 555-0163;20190501
22451;Barbara Rai;20/06/1989;S;F;50000;0;Skilled Manual;0;337 Tosca Way;1 (11) 500 555-0113;20190321
22452;Carly Deng;20/10/1989;S;F;50000;0;Skilled Manual;0;734 Mt. Tooth Place;1 (11) 500 555-0149;20190301
22453;Dakota Long;04/02/1942;M;M;10000;0;Clerical;2;Pflugstr 8515;1 (11) 500 555-0168;20190519
22454;Rebekah Raman;10/05/1972;M;F;10000;0;Manual;2;566 Morgan Territory Rd.;1 (11) 500 555-0160;20190510
22455;Roy Kapoor;09/03/1972;M;M;10000;0;Manual;2;Hunzinger Allee 292;1 (11) 500 555-0194;20180812
22456;Brittney Guo;11/08/1971;S;F;20000;0;Manual;1;4820 N Larwin Ave.;1 (11) 500 555-0174;20190419
22457;Kimberly Cooper;18/05/1988;M;F;10000;2;Manual;1;4275 Gumwood Dr;1 (11) 500 555-0154;20181025
22458;Kendra Vazquez;13/06/1988;S;F;20000;1;Manual;0;02, place de Fontenoy;1 (11) 500 555-0196;20181223
22459;Johnny Xu;03/05/1988;M;M;20000;1;Manual;0;Pascalstr 551;1 (11) 500 555-0122;20180724
22460;Julio Torres;17/08/1988;S;M;20000;1;Manual;0;3723 Coach Pl.;1 (11) 500 555-0177;20190413
22461;Arturo Luo;04/10/1988;S;M;20000;1;Manual;1;7164 Pinncale Drive;1 (11) 500 555-0188;20190416
22462;Lydia Chandra;05/01/1988;S;F;20000;1;Manual;1;Winterfeldtstr 3539;1 (11) 500 555-0170;20180812
22463;Raymond Chandra;28/08/1988;M;M;30000;1;Clerical;0;15, avenue de la Gare;1 (11) 500 555-0174;20190107
22464;Erik Sanz;11/10/1988;M;M;40000;0;Clerical;0;22, rue du Départ;1 (11) 500 555-0128;20181029
22465;Arturo Shan;10/10/1988;S;M;40000;0;Clerical;0;15, avenue de la Gare;1 (11) 500 555-0158;20181023
22466;Raul Tang;13/09/1987;S;M;20000;1;Manual;1;935, rue Mazagran;1 (11) 500 555-0175;20190101
22467;Neil Alvarez;20/02/1987;S;M;20000;1;Manual;1;5617 Spice Terrace;1 (11) 500 555-0111;20190418
22468;Ruben Gonzalez;18/09/1987;M;M;20000;1;Manual;1;5242 Miguel Drive;1 (11) 500 555-0125;20190519
22469;Sabrina Moreno;01/11/1987;M;F;20000;1;Manual;1;Husemann Straße 9514;1 (11) 500 555-0194;20180916
22470;Carly Tang;05/11/1987;M;F;30000;1;Clerical;0;4030 Rosina Court;1 (11) 500 555-0150;20190505
22471;Joel Martinez;05/09/1987;S;M;30000;1;Clerical;0;244, rue Descartes;1 (11) 500 555-0148;20190124
22472;Bridget Sharma;06/10/1987;S;F;30000;1;Clerical;0;57, rue Lafayette;1 (11) 500 555-0173;20190108
22473;Clifford Patel;14/05/1987;S;M;30000;1;Clerical;1;Kurfürstenstr 5094;1 (11) 500 555-0179;20180923
22474;Leah Zhu;03/12/1986;S;F;10000;4;Manual;2;Hansaallee 5989;1 (11) 500 555-0176;20190609
22475;Heidi Rana;10/12/1986;S;F;10000;4;Manual;2;6578 Woodhaven Ln.;1 (11) 500 555-0132;20181012
22476;Shane Martinez;25/11/1986;S;M;20000;2;Manual;0;Winterfeldtstr 4446;1 (11) 500 555-0111;20190515
22477;Kevin Diaz;13/06/1986;S;M;20000;2;Manual;0;Alderweg 500;1 (11) 500 555-0137;20180905
22478;Carolyn Browning;08/06/1986;S;F;30000;1;Clerical;1;Kalkweg 4444;1 (11) 500 555-0198;20180920
22479;Tammy Malhotra;18/08/1986;M;F;30000;1;Skilled Manual;1;Heideweg 2459;1 (11) 500 555-0192;20180923
22480;Abby Gonzalez;12/05/1986;M;F;30000;1;Skilled Manual;1;2, rue Faubourg St Antoine;1 (11) 500 555-0177;20190106
22481;Erik Ortega;26/05/1986;M;M;30000;1;Skilled Manual;1;Nollendorfplatz 4662;1 (11) 500 555-0131;20180902
22482;Cassidy Jenkins;16/09/1985;S;F;10000;3;Manual;2;Zeiter Weg 9963;1 (11) 500 555-0189;20190711
22483;Lee Ramos;25/10/1985;S;M;10000;3;Manual;2;14, rue Marbeuf;1 (11) 500 555-0153;20190606
22484;Kristy Ruiz;27/09/1985;S;F;20000;2;Manual;0;1, rue Georges-Clémenceau;1 (11) 500 555-0113;20190131
22485;Andy Suarez;18/08/1985;S;M;20000;2;Manual;1;1234, rue Ste-Honoré;1 (11) 500 555-0114;20190423
22486;Jimmy Ruiz;09/04/1985;S;M;20000;2;Manual;1;Hans-Rosenthal-Platz 4107;1 (11) 500 555-0117;20180922
22487;Jonathon Gill;19/04/1985;S;M;20000;2;Manual;1;8, avenue de l´ Union Centrale;1 (11) 500 555-0141;20190202
22488;Frederick Patel;21/04/1985;M;M;30000;1;Skilled Manual;2;Platz des Landtags 300;1 (11) 500 555-0176;20181029
22489;Roger Xie;10/06/1985;M;M;30000;1;Skilled Manual;2;242, rue de Cambrai;1 (11) 500 555-0114;20190614
22490;Desiree Vazquez;26/04/1984;S;F;10000;2;Manual;1;9, boulevard Tremblay;1 (11) 500 555-0149;20190212
22491;Jerry Nara;20/09/1984;S;M;20000;2;Manual;2;Hüttenstr 7005;1 (11) 500 555-0190;20180812
22492;Jorge She;24/07/1984;S;M;20000;3;Manual;0;Knaackstr 646;1 (11) 500 555-0129;20180823
22493;Dwayne Sanz;21/01/1984;S;M;20000;3;Manual;0;Kappellweg 675;1 (11) 500 555-0132;20190727
22494;Jon Andersen;06/02/1984;S;M;20000;3;Manual;0;Heideweg 1459;1 (11) 500 555-0133;20180908
22495;Andy Serrano;04/04/1984;S;M;20000;3;Manual;1;62, route de Marseille;1 (11) 500 555-0132;20190205
22496;Christina Brooks;03/03/1984;M;F;30000;1;Skilled Manual;2;9430 Versailles Pl;1 (11) 500 555-0121;20190407
22497;Casey Gomez;12/05/1983;S;M;10000;2;Manual;2;Moritzstr 123;1 (11) 500 555-0138;20181203
22498;Pedro Jimenez;28/10/1983;S;M;20000;3;Manual;2;68, avenue de l´ Union Centrale;1 (11) 500 555-0114;20190212
22499;Dawn Zhou;06/07/1953;M;F;10000;0;Manual;2;201bis, boulevard Saint Germain;1 (11) 500 555-0169;20190228
22500;Brent Zhao;13/08/1986;S;M;40000;0;Professional;0;61680, rue Malar;1 (11) 500 555-0127;20181116
22501;Colin Ye;18/03/1986;S;M;40000;0;Professional;0;84, avenue des Ternes;1 (11) 500 555-0175;20181221
22502;Grace Miller;18/12/1986;S;F;40000;0;Professional;0;3099 Crawford;1 (11) 500 555-0166;20190301
22503;Sandra Zhao;06/07/1986;M;F;40000;0;Professional;0;4698 G Street;1 (11) 500 555-0162;20190312
22504;Arturo Rai;15/09/1986;S;M;60000;0;Skilled Manual;0;2405 Mission Drive;1 (11) 500 555-0111;20190301
22505;Julie Shen;25/10/1982;M;F;30000;0;Clerical;1;844 Raven Court;1 (11) 500 555-0121;20190503
22506;Brenda Prasad;02/04/1985;S;F;30000;2;Clerical;1;Alte Landstr 9901;1 (11) 500 555-0111;20181027
22507;Louis Wang;13/07/1985;S;M;30000;2;Clerical;1;Dunckerstr 185;1 (11) 500 555-0142;20181226
22508;Jon Huang;04/11/1985;M;M;40000;0;Skilled Manual;0;Holzstr 7555;1 (11) 500 555-0147;20190515
22509;Lacey Nara;04/10/1985;M;F;40000;0;Skilled Manual;0;Wasserstr 65;1 (11) 500 555-0115;20190512
22510;Lori Gill;11/02/1985;M;F;40000;0;Skilled Manual;0;7074 Crown Court;1 (11) 500 555-0136;20190404
22511;Wendy Suarez;18/07/1984;S;F;30000;2;Clerical;2;1, rue de Varenne;1 (11) 500 555-0111;20190130
22512;Meagan Mehta;15/05/1984;S;F;30000;2;Clerical;2;44, rue Mazagran;1 (11) 500 555-0182;20190213
22513;Kenneth Anand;15/04/1983;S;M;30000;2;Clerical;2;3905bis, boulevard Saint Germain;1 (11) 500 555-0115;20181026
22514;Marvin Johnsen;03/09/1997;S;M;20000;0;Manual;1;Buergermeister-ulrich-str 75;1 (11) 500 555-0129;20190717
22515;Alexa Morris;09/06/1999;S;F;20000;4;Manual;2;8818, avenue de Villiers;1 (11) 500 555-0168;20190211
22516;Adrienne Ortega;12/05/1999;S;F;30000;3;Clerical;1;Heiderplatz 948;1 (11) 500 555-0165;20181215
22517;Luis Adams;16/08/1999;S;M;30000;3;Clerical;1;Moritzstr 45;1 (11) 500 555-0120;20181021
22518;Jillian Sai;19/04/1999;S;F;30000;3;Clerical;2;8345 Orangewood Ave.;1 (11) 500 555-0174;20190518
22519;Logan Hughes;11/11/1983;M;M;40000;0;Skilled Manual;0;Erlenweg 6664;1 (11) 500 555-0117;20190503
22520;Rodney Torres;10/07/1983;M;M;40000;0;Skilled Manual;0;7444 Cherokee Drive;1 (11) 500 555-0115;20190416
22521;Christina Rivera;18/09/1982;S;F;30000;0;Clerical;1;Lieblingsweg 345;1 (11) 500 555-0172;20190705
22522;Benjamin Hayes;13/04/1982;S;M;30000;0;Clerical;1;Zur Lindung 7;1 (11) 500 555-0149;20181012
22523;Jon Xu;17/07/1982;M;M;40000;0;Skilled Manual;1;Lindenalle 2284;1 (11) 500 555-0138;20190621
22524;Michele Hernandez;26/06/1982;M;F;40000;0;Skilled Manual;1;380, avenue de Malakoff;1 (11) 500 555-0171;20181206
22525;Julio Gutierrez;06/08/1998;S;M;30000;4;Clerical;2;Zollstr 68;1 (11) 500 555-0117;20181021
22526;Jamie Moreno;26/11/1998;S;M;30000;4;Clerical;3;1113 Ready Road;1 (11) 500 555-0136;20190522
22527;Rachel Flores;15/06/1997;S;F;20000;0;Manual;1;864, rue Mazagran;1 (11) 500 555-0148;20180921
22528;Jaime Blanco;08/02/1996;S;F;20000;0;Manual;1;6728 Palisade Court;1 (11) 500 555-0112;20190209
22529;Ross Raman;02/04/1995;S;M;10000;0;Manual;2;3534, rue des Grands Champs;1 (11) 500 555-0139;20190210
22530;Kelli Jai;28/03/1995;S;F;20000;0;Manual;1;5448 Nulty Drive;1 (11) 500 555-0147;20190327
22531;Tiffany Zhou;20/11/1996;S;F;20000;0;Manual;1;386, rue de Varenne;1 (11) 500 555-0125;20190404
22532;Ryan Thomas;10/08/1996;S;M;30000;0;Clerical;1;5716 Weatherly Drive;1 (11) 500 555-0197;20190605
22533;Jake Liu;03/02/1994;M;M;20000;0;Manual;2;Residenz Straße 431;1 (11) 500 555-0155;20190530
22534;Suzanne Liang;13/02/1995;S;F;30000;0;Clerical;1;336, quai Paul Doumer;1 (11) 500 555-0116;20190621
22535;Rachael Prasad;14/02/1995;M;F;40000;1;Skilled Manual;0;6557 Artnell Ct.;1 (11) 500 555-0111;20190519
22536;Brianna Rogers;22/05/1995;M;F;40000;1;Skilled Manual;0;1356 Grove Way;1 (11) 500 555-0199;20190520
22537;Xavier Jenkins;22/06/1994;S;M;20000;0;Manual;2;Waldstr 76;1 (11) 500 555-0136;20190616
22538;Bianca Wang;10/01/1993;S;F;10000;0;Manual;2;3230 Hamilton Ave;1 (11) 500 555-0173;20190727
22539;Randall Sanz;11/03/1993;S;M;20000;0;Manual;2;3001 Mt. Etna;1 (11) 500 555-0177;20181127
22540;Latasha Ramos;22/08/1993;S;F;20000;0;Manual;2;370 Treat Blvd;1 (11) 500 555-0186;20181026
22541;Stefanie Martinez;26/12/1993;S;F;30000;0;Clerical;1;Im Himmelsweg 27;1 (11) 500 555-0120;20181031
22542;Teresa Alvarez;08/10/1994;S;F;30000;0;Clerical;1;57bis, boulevard du Montparnasse;1 (11) 500 555-0139;20190426
22543;Jeremy Campbell;22/08/1993;S;M;40000;0;Skilled Manual;0;6897 Pome Court;520-555-0139;20180921
22544;Maria Evans;03/10/1992;M;F;50000;0;Skilled Manual;0;6287 Strasbourg Lane;486-555-0199;20180808
22545;Brittany Bryant;19/06/1992;M;F;50000;0;Skilled Manual;0;410 Wheel Ave.;145-555-0142;20190206
22546;Nicholas Jones;25/10/1991;M;M;40000;4;Skilled Manual;3;1064 Slavio;173-555-0158;20190222
22547;Elijah Flores;03/10/1991;S;M;70000;0;Skilled Manual;0;6465 Brushcreek Dr;337-555-0173;20181108
22548;Angela Brooks;02/10/1991;M;F;70000;0;Skilled Manual;0;1821 Mt. Hood Circle;142-555-0138;20190705
22549;Isabel Russell;19/07/1991;M;F;70000;0;Skilled Manual;0;9684 La Vista Avenue;687-555-0112;20180903
22550;Kristopher Rana;10/03/1981;M;M;10000;0;Manual;0;4663 Hoek Maple Court;1 (11) 500 555-0197;20190218
22551;Andy Rubio;26/06/1982;S;M;20000;0;Clerical;0;Altendorfer Straße 570;1 (11) 500 555-0129;20190501
22552;Andrea Rusko;09/09/1982;S;F;20000;0;Clerical;0;4, avenue des Ternes;587-555-0100;20181230
22553;Melinda Vazquez;08/06/1955;M;F;30000;0;Clerical;0;8546 Wilson Court;1 (11) 500 555-0131;20190107
22554;Gilbert Xu;20/05/1978;M;M;10000;0;Manual;0;3128 Second Street;1 (11) 500 555-0155;20180912
22555;Ethan Taylor;06/09/1978;M;M;20000;0;Manual;0;11, avenue du Président-Kennedy;1 (11) 500 555-0196;20190318
22556;Oscar Griffin;09/04/1978;S;M;20000;0;Manual;0;59, place de la Concorde;1 (11) 500 555-0176;20190114
22557;Jason Scott;14/02/1977;S;M;10000;0;Manual;0;9944 Maywood Lane;1 (11) 500 555-0147;20190201
22558;Ernest Ye;10/04/1977;M;M;10000;0;Manual;0;3550 Mildred Ln;1 (11) 500 555-0161;20181127
